id,isi_berita,label,url
55,"Hasil Moto3 San Marino 2026: Quiles Pemenangnya, Veda Pratama P18 Maximo Quiles memenangkan race Moto3 San Marino 2026. Veda Ega Pratama harus puas finis di posisi ke-18. Seri ke-14 Moto3 2026 digelar di Misano World Circuit Marco Simoncelli, Minggu (13/9) sore WIB. Balapan bertajuk Moto3 San Marino ini berlangsung sebanyak 20 laps. David Almansa memulai race sebagai pole-sitter. Rider Indonesia Veda Ega Pratama start dari dari posisi ke-15. Veda melorot ke P16 selepas lap pertama. Almansa masih memimpin race, disusul Brian Uriarte dan Valentin Perrone di belakangnya. Posisi ke-15 kembali diraih Veda memasuki lap ketiga. Almansa dan Uriarte masih menjadi 2 rider terdepan. Maximo Quiles menyalip Uriarte ke posisi 2 pada lap keenam. Veda melorot ke P16 dan balik lagi ke P15, disusul Hakim Danish di belakangnya. Hakim Danish menyalip Veda memasuki lap kedelapan. Veda bahkan melorot ke P18 pada lap berikutnya dan turun ke P19 di lap kesepuluh. Uriarte kembali merebut P2 dari Quiles di lap kesebelas. Dia hanya berjarak 0,2 detik dari Alamnsa di depannya. Quiles menyalip Uriarte pada lap ke-14. Veda Ega melorot ke P20, sementara Hakim Danish masih di P15. Maximo Quiles berhasil menyalip Almansa pada tikungan terakhir di lap pamungkas. Quiles jadi pemenang Moto3 San Marino 2026! Veda Ega Pratama gagal meraih poin karena finis di urutan ke-18. Hakim Danish mengakhiri balapan di P12. Hasil Moto3 San Marino 2026 1. Maximo Quiles 2. David Almansa 3. Brian Uriarte 4. Matteo Bertelle 5. Valentin Perrone 6. Rico Salmela 7. Joel Kelso 8. Adrian Cruces 9. Marco Morelli 10. David Gonzalez 11. Casey O'Gorman 12. Hakim Danish 13. Ryusei Yamanaka 14. Adrian Fernandez 15. Scott Ogden 16. Eddie O'Shea 17. Alvaro Carpe 18. Veda Ega Pratama 19. Guido Pini 20. Jesus Rios. Anda menyukai artikel ini Artikel disimpan",sport,https://sport.detik.com/moto-gp/d-8661058/hasil-moto3-san-marino-2026-quiles-pemenangnya-veda-pratama-p18
56,"Asian Games 2026: Ditekuk Arab Saudi, Basket Putra RI Angkat Koper Indonesia kalah 89-100 dari Arab Saudi dalam partai terakhir penyisihan Grup A cabang olahraga basket putra Asian Games 2026. Dengan hasil ini, Merah Putih dipastikan angkat koper. Bertanding di Aichi International Arena, Nagoya, Minggu (13/9), kedua tim bermain imbang 21-21 di akhir kuarter pertama. Namun Arab Saudi berhasil mengambil momentum di kuarter kedua untuk memimpin 50-41. Arab Saudi kembali menjauh dari kejaran Indonesia di kuarter ketiga. Mereka sempat unggul 69-49 di sisa waktu 1 menit 20 detik sebelum menutup kuarter dengan skor 70-55. Indonesia yang pantang menyerah begitu saja lantas memberikan perlawanan di kuarter empat. Sempat tertinggal 66-87 saat laga tersisa empat menit 29 detik, Derrick Xzavierro dkk lalu menipiskan jarak menjadi 85-89 di sisa waktu 56,3 detik. Namun Arab Saudi kemudian mencetak tujuh poin beruntun untuk unggul 96-85. Di sisa waktu, Indonesia hanya mampu menambah empat poin, sedangkan Arab Saudi juga menambah empat poin lagi untuk menutup laga dengan skor 100-89. Pada laga ini, Abraham Grahita menjadi penyumbang poin terbanyak Indonesia dengan 22 poin, disusul Xzavierro dengan 14 poin dan Yudha Saputera dengan 13 poin. Andakara Prastawa menyumbang 12 poin, sedangkan yang lainnya di bawah dua digit. Di kubu Arab Saudi, Muhammad Abdurrahkman menyumbang 41 poin, disusul oleh Mohammed Alsuwailem dengan 33 poin. Mathna Almarwani menyumbang 13 poin, dan sisanya di bawah dua digit. Ini menjadi kekalahan ketiga Indonesia setelah dipecundangi Jepang (53-98) dan Korea Selatan (48-102). Merah Putih pun finis sebagai juru kunci Grup A dengan tiga poin dan gagal melangkah ke fase gugur. (adp/aff) Anda menyukai artikel ini Artikel disimpan",sport,https://sport.detik.com/basket/d-8661022/asian-games-2026-ditekuk-arab-saudi-basket-putra-ri-angkat-koper
57,"Tebak 4 Sirkuit MotoGP, 3 Peserta Ini Berhasil Jadi Pemenang Pengumuman pemenang Social Media Quiz 12 bertema tebak nama sirkuit MotoGP yang ditunggu-tunggu akhirnya tiba. Rangkaian kuis ini telah menyedot antusiasme tinggi dari para pencinta balap motor di seluruh Indonesia. Kuis yang digelar Bold Riders bersama detikcom ini sebelumnya mengajak peserta menguji pengetahuan tentang berbagai lintasan MotoGP. Peserta diminta menebak nama sirkuit berdasarkan siluet pada postingan kuis serta mengikuti mekanisme yang telah ditentukan. Dalam tantangan ini, terdapat empat nama sirkuit yang menjadi jawaban benar. Jawabannya meliputi Misano World Circuit Marco Simoncelli, Red Bull Ring, Twin Ring Motegi, dan Mandalika International Street Circuit. Berdasarkan hasil pengundian dan verifikasi jawaban tepat, tiga peserta beruntung berhak keluar sebagai pemenang. Ketiga akun Instagram tersebut adalah @ricoramaddhan, @fikrinugraha12, serta @dwidilanmchtr_. Selamat kepada seluruh pemenang yang berhasil menjawab kuis dengan cermat dan cepat. Para pemenang dimohon segera mengecek kotak masuk pesan pribadi (direct message) akun Instagram masing-masing mendata klaim hadiah. Bagi peserta yang belum beruntung, kesempatan meraih berbagai hadiah menarik lainnya masih terbuka lebar. Pantau terus akun media sosial @boldriders agar tidak ketinggalan berita terkini dan kuis seru selanjutnya. Bold Riders adalah wadah komunitas motor multigenre untuk semua merek yang menjunjung tinggi semangat brotherhood. Sebagai sponsor Gresini Racing Team di ajang MotoGP, kami membawa semangat balap yang penuh adrenalin dan keberanian mengambil risiko. Bold Riders mendukung nilai ""Live Bold"" yang menjadi jiwa bagi MotoGP dan anak motor, meliputi: Keberanian mengambil keputusan dalam hitungan detik. Mentalitas untuk terus berkembang. Passion tinggi terhadap dunia roda dua. Disiplin serta menghargai proses dan latihan. Menjadikan setiap perjalanan lebih bermakna. Persaudaraan inklusif yang merangkul semua jenis motor. Jangan lupa follow @boldriders untuk update informasi terbaru seputar dunia motor dan MotoGP! Anda menyukai artikel ini Artikel disimpan",sport,https://sport.detik.com/moto-gp/d-8660955/tebak-4-sirkuit-motogp-3-peserta-ini-berhasil-jadi-pemenang
58,"Foto Sport Rybakina Cetak Sejarah, Juara US Open dan Jadi Nomor 1 Dunia Amerika Serikat - Rybakina juara US Open 2026 usai mengalahkan juara bertahan dua kali, Aryna Sabalenka, dalam final sengit tiga set di New York. Anda menyukai artikel ini Artikel disimpan",sport,https://sport.detik.com/fotosport/d-8660471/rybakina-cetak-sejarah-juara-us-open-dan-jadi-nomor-1-dunia
59,"Elena Rybakina Juara US Open 2026 Elena Rybakina tampil sebagai juara grand slam US Open 2026 usai mengalahkan juara bertahan dua kali Aryna Sabalenka di final. Ini jadi gelar US Open pertama untuk Rybakina. Dalam pertandingan final di USTA Billie Jean King National Tennis Center, Minggu (13/9/2026) pagi WIB, Rybakina menang dalam duel tiga set dengan skor 6-4, 5-7, 6-2. Petenis Kazakhstan itu menyegel kemenangan dengan ace. Kemenangan ini sekaligus melengkapi keberhasilan Rybakina menduduki peringkat satu dunia. Petenis berusia 27 tahun itu dipastikan naik ke peringkat satu dunia menggeser Sabalenka usai menembus semifinal US Open 2026 lalu. Ini jadi gelar grand slam ketiga bagi Rybakina di sepanjang kariernya, sekaligus yang kedua di 2026 setelah menang di Australian Open. Ia jadi petenis wanita ketiga di abad ini yang menjuarai dua grand slam lapangan keras di tahun yang sama. ""Sulit untuk menemukan kata-kata yang tepat sekarang. Saya tidak menyangkanya saat memulai turnamen,"" ujar Rybakina yang sempat diganggu cedera pergelangan kaki sebelum turnamen, seperti dilansir Reuters. ""Saya harus menghadapi cedera. Entah bagaimana segalanya berpihak kepada saya. Aryna ... melawan kamu itu sulit. Kamu mendorong saya sampai ke batasnya."" ""Saya ingin berterima kasih kepada penonton atas atmosfer yang luar biasa. Saya sudah ke sini selama 10 tahun terakhir dan tidak pernah berhasil. Saya makin jatuh cinta ke New York,"" katanya. Anda menyukai artikel ini Artikel disimpan",sport,https://sport.detik.com/raket/d-8660398/elena-rybakina-juara-us-open-2026
60,"Pebulutangkis yang Kandas di Audisi PB Djarum Masih Bisa Raih Super Tiket Persaingan memperebutkan Super Tiket semakin mengerucut pada hari keempat Audisi Umum PB Djarum Kudus 2026 yang berlangsung di GOR Djarum, Jati, Kudus, Sabtu (12/9/2026). Selain diberikan melalui jalur turnamen, Super Tiket juga menjadi kesempatan bagi peserta yang belum mampu melangkah jauh di arena pertandingan, tetapi dinilai memiliki potensi untuk berkembang menjadi atlet berkualitas di masa depan. Setelah empat hari melakukan pemantauan secara langsung dari tepi lapangan, Tim Pencari Bakat PB Djarum mulai mengantongi sejumlah nama yang dinilai layak mendapat perhatian lebih. Legenda bulutangkis PB Djarum sekaligus anggota Tim Pencari Bakat, Hastomo Arbi, mengatakan proses pencarian bakat dilakukan secara menyeluruh. Tidak hanya melihat hasil pertandingan, tim juga memperhatikan berbagai aspek yang dapat menjadi modal seorang pemain untuk berkembang. ""Saya mengantongi beberapa nama karena saya lihat skill mereka itu bagus sekali. Dari cara bertandingnya ada yang berbeda dari pemain lain dan juga dari postur tubuh. Tapi penilaian yang terpenting ialah bagaimana kita bisa memproyeksikan apakah mereka bisa diasah dan menjadi atlet berkualitas di masa mendatang,"" ujar Hastomo. Peraih Piala Thomas 1984 tersebut menegaskan, hasil pertandingan bukan menjadi satu-satunya ukuran. Tim Pencari Bakat juga berusaha melihat potensi jangka panjang seorang pemain, hal yang ditegaskan oleh Maria Kristin Yulianti selaku anggota Tim Pencari Bakat Audisi Umum PB Djarum 2026 dari sektir putri. ""Biasanya, kandidat peraih Super Tiket pilihan Tim Pencari Bakat ini berasal dari peserta yang gugur di babak turnamen di 32 besar. Kami melihat kerja keras dan daya juang mereka di lapangan, jadi tidak hanya hasil akhir semata,"" ujar Maria Kristin. ""Dari pengamatan kami, ada beberapa yang mainnya ngoyo dan terlihat tidak mau kalah. Artinya mereka memiliki spirit yang tinggi untuk menang, ini yang juga bisa menjadi kandidat peraih Super Tiket,"" tegasnya. Anda menyukai artikel ini Artikel disimpan",sport,https://sport.detik.com/raket/d-8660351/pebulutangkis-yang-kandas-di-audisi-pb-djarum-masih-bisa-raih-super-tiket
61,"Men's World Tennis Championship: Nathan Barki Tumbang di Semifinal Nathan Barki harus mengubur impiannya menjuarai Seri V Men's World Tennis Championship 2026. Sebab, dia kandas di semifinal. Pada pertandingan ITF World Tennis Tour M-15 di Bali Beach Country Club, Nusa Dua, Sabtu (12/9/2026), Nathan menghadapi Alexander Chang asal Amerika Serikat. Bertanding selama 2 jam 15 menit menghadapi juara UTR PTT 2026, Nathan sejatinya sempat unggul 6-4 di set pertama. Tapi, dia kehabisan tenaga di set kedua dan menyerah mudah 1-6. Pada set penentuan, Nathan memberikan perlawanan sengiti sebelum akhirnya kalah 4-6. Meski gagal ke final, Nathan tetap puas dengan pencapaiannya di seri V ini mengingat prestasi terbaiknya adalah perempatfinalis. ""Ini pencapaian bagus untuk saya, mengingat lawan adalah Alexander Chang, bermain luar biasa. Setelah ini saya akan fokus untuk tampild serangkaian turnamen level kampus di Amerika Serikat dan rencananya kembali lagi ke tanah air pada Desember mendatang, untuk tampil di ajang M-15 dan M-25 Bali,"" ujar Nathan dalam rilis kepada detikSport. Alexander akan menghadapi petenis India Karan Singh yang sukses mengalahkan kompatriotnya Digvijay Pratap Singh, dengan dua set langsung, 6-4 dan 6-5. Karan akan coba mempertahankan gelar yang direbutnya di seri IV lalu. Sementara dari nomor ganda putra, Alexander Chang/Pablo Perez Ramos berhasil mempertahankan gelar juara ganda putra usai menumbangkan Isaac Becroft/Reece Falck dari Selandia Baru, lewat pertarungan tiga set selama 1 jam 11 menit. Takluk 3-6 di set pertama, Alexander/Pablo membalasnya ngan angka sama 6-3, sehingga set ketiga harus dilakoni untuk menentukan pemenang. Duel semakin sengit di set ketiga, ketika Alexander/Pablo yang sempat tertinggal 2-5 dan match point 7-9, berhasil membalikkan keadaan untuk menang 12-10. Mereka berhak atas hadiah 930 dolar AS, serta tambahan 15 poin ATP. Sedangkan Isaac/Reece memperoleh uang 540 dolar AS serta trofi. ""Saya sangat senang dengan raihan dua gelar juara pada M-15 Bali. Saya berikan apresiasi kepada rekan saya, Alexander Chang, yang performanya tetap prima meskipun habis bertanding di nomor tunggal,"" papar Pablo. ""Pablo sangat cepat dalam mengantisipasi permainan lawan maupun perubahan strategi di saat poin-poin kritis menjadi sebuah kemenangan,"" timpal Alexander. Anda menyukai artikel ini Artikel disimpan",sport,https://sport.detik.com/raket/d-8660335/mens-world-tennis-championship-nathan-barki-tumbang-di-semifinal
62,"Eks Menpora Dito Ariotedjo Tampil di Ajang Balap Jetski Panglima TNI Cup Perairan Ancol, Jakarta, ramai oleh deru mesin jetski pada Sabtu (12/9/2026). Ajang Panglima TNI Cup yang digelar Mabes TNI di Jetski Academy Ancol menjadi titik temu puluhan pembalap dari berbagai latar belakang, mulai dari prajurit, atlet, hingga komunitas sipil. Salah satu sosok yang mencuri perhatian adalah Ario Bimo Nandito Ariotedjo, mantan Menteri Pemuda dan Olahraga. Dito tidak hadir sekadar sebagai tamu kehormatan. Ia justru turun langsung sebagai peserta dan memacu jetski pada kelas Moto 1 Amateur Runabout Racing. Mengenakan nomor punggung dan berdiri di garis start bersama peserta lainnya, Dito menjalani seluruh rangkaian balapan sesuai jadwal yang telah ditetapkan panitia. Bagi Dito, dunia olahraga bukanlah sesuatu yang asing. Jauh sebelum dipercaya menjadi Menteri Pemuda dan Olahraga pada April 2023, pria kelahiran 25 September 1990 itu telah aktif di berbagai sektor ekosistem olahraga Indonesia. Dito pernah dipercaya sebagai Chef de Mission Kontingen Indonesia pada Youth Olympic 2018 di Argentina. Dia juga tercatat pernah terlibat dalam kepengurusan Ikatan Sport Sepeda Indonesia (ISSI) DKI Jakarta hingga menjabat sebagai Chairman RANS Basket. Dalam rilis yang diterima detikSport, ajang Panglima TNI Cup ini menawarkan ruang kompetisi yang relatif jarang ditemui dalam olahraga Indonesia. Prajurit TNI, atlet, pehobi, dan pembalap dari komunitas sipil dapat bertemu dalam satu arena dengan aturan, standar pertandingan, dan penilaian yang sama. Kelas Moto 1 Amateur Runabout Racing menjadi salah satu contohnya. Kelas ini menjadi pintu masuk bagi pembalap yang sedang membangun pengalaman dan meniti jenjang kompetisi. Di level inilah proses regenerasi pembalap jetski berlangsung. Sebelum mencapai level elite dan membawa nama Indonesia di kompetisi internasional, para pembalap membutuhkan ruang untuk berkompetisi, mengasah kemampuan, sekaligus membangun mental bertanding. Anda menyukai artikel ini Artikel disimpan",sport,https://sport.detik.com/g-sport/d-8660296/eks-menpora-dito-ariotedjo-tampil-di-ajang-balap-jetski-panglima-tni-cup
63,"900 Perenang Pemula Bersaing di Kejuaraan Pelajar Kejuaraan Renang Pelajar Pemula, Jakarta Selatan 2026, telah selesai dilaksanakan. Kejuaraan untuk perenang muda ini berlangsung di Kolam Renang Tirta Faletehan, Pesanggrahan, Jakarta Selatan, pada Sabtu (12/9). Ketua Panitia Pelaksana Agus Maulana mengatakan bahwa total ada 900 perenang muda putra dan putri ambil bagian di ajang ini. Kejuaraan ini menjadi panggung bagi perenang mulai tingkat anak kelahiran 2021 sampai 2009. Lanjut Agus, para peserta merupakan siswa sekolah atau anggota klub renang di seluruh Indonesia. Dari panitia memberikan ketegasan terkait status peserta, yaitu bukan juara lomba O2SN tingkat nasional atau provinsi, PON, POPNAS, Indonesia Open, KEJUARDA dan KEJURNAS, FAI atau Atlet POPB. Panitia telah membuka pendaftaran sejak 10 Juli hingga 6 September 2026. ""Ini adalah kejuaraan renang khusus untuk pemula. Ini pelaksanaan yang ketujuh kami buat dari tahun 2024 untuk menjadi wadah anak-anak mengembangkan kemampuan berenangnya,"" jelas Agus. ""Harapan kami, melalui kegiatan ini bisa bersinergi dengan pihak-pihak terkait dan mewadahi prestasi para pelajar di Indonesia,"" ungkapnya. Sebagai bagian dari pembinaan, kata Agus, nomor khusus dipertandingkan di ajang ini. Nomor Short Course menjadi pilihan karena untuk meningkatkan kepercayaan diri para perenang muda. ""Kami fokuskan untuk mempertandingkan nomor short coures karena untuk mengukur kepercayaan diri dan kemampuan perenang pemula tingkat pelajar,"" jelas Agus. Sebagai bagian dari apresiasi kerja keras dan perjuangan perenang muda di lintasan renang, lanjut Agus, panitia menyediakan hadiah untuk para pemenang. Ada dua kategori ketentuan pemenang, yaitu juara 1, 2, dan 3 untuk setiap seri dan juara acara 1, 2, 3. ""Juara 1,2,3 setiap seri mendapatkan medali. Juara Acara 1,2,3 mendapat piala dan sertifikat eksklusif yang akan kami kurasikan. Apresiasi ini bagian dari motivasi kami dalam meningkatkan kebanggaan para perenang muda atas kerja kerasnya dalam latihan dan bertanding,"" terang Agus. ""Kami juga sediakan hadiah uang pembinaan untuk para pemenang dengan nilai total hadiah sebesar Rp 10 juta,"" ungkapnya. Agus berharap, kejuaraan ini bisa terus dilaksanakan berkelanjutan karena perenang muda membutuhkan wadah untuk menunjukkan hasil berlatih. Dengan adanya banyak kejuaraan, perenang pemula akan terasah mental dan kemampuannya sejak dini. ""Kami berharap ada perenang andal di masa depan yang lahir dari kejuaraan ini dan menjadi penyumbang medali untuk Indonesia di ajang internasional,"" ujarnya. Anda menyukai artikel ini Artikel disimpan",sport,https://sport.detik.com/sport-lain/d-8660249/900-perenang-pemula-bersaing-di-kejuaraan-pelajar
64,"Ada Veda Ega, Semoga MotoGP Mandalika Lebih Ramai Pihak penyelenggara menargetkan jumlah penonton MotoGP Mandalika 2026 lebih banyak ketimbang tahun lalu. Adanya Veda Ega Pratama jadi alasan utama. Menurut informasi detikSport tahun lalu, MotoGP Mandalika 2025 memecahkan rekor penonton yakni 67.905 orang saat race day. Total penonton selama tiga hari perhelatan ajang itu mencapai 140.324 penonton. Dalam tiga tahun terakhir sejak diselenggarakan, MotoGP Mandalika mencatat pertumbuhan penonton sekitar 37.395 penonton atau sekitar 15,73 persen. Itulah mengapa Direktur Operasi InJourney Tourism Development Corporation (ITDC), Troy Warokka, yakin jumlah penontonnya akan semakin banyak tahun. Sebab, Indonesia punya dua pebalap, yakni Veda Ega Pratama di Moto3 dan Mario Aji di Moto2. Terlebih untuk Veda di mana performanya sejak awal musim ini membetot perhatian publik, sekalipun belakangan lagi menurun. Sejauh ini Troy menyebut penjualan tiket MotoGP Mandalika sudah mencapai 50 persen dari total kapasitas. Selain Veda dan Mario, ada juga Marc Marquez yang punya basis pendukung besar di Indonesia. Fans tentu ingin menyaksikan Marquez meraih kemenangan pertamanya di Indonesia. ""Yang menarik, MotoGP kali ini karena ada pebalap Indonesia, Veda Ega Pratama dan Mario Aji, di Moto3 dan Moto2. Ini juga yang membuat pergerakan pembelian tiket lebih agresif dibandingkan tahun lalu,"" ujar Troy dalam keterangan kepada media di Indonesia Sport Summit (ISS) 2026, Jumat (11/9/2026). ""Saat ini tiket sudah terjual 50 persen, bahkan 51 persen. Animo masyarakat cukup luar biasa karena selain ingin menonton Marc Marquez yang diramal menjadi juara dunia dan belum pernah naik podium di Mandalika, ada juga dua pebalap Indonesia yang tampil, Mario Aji dan Veda Ega Pratama,"" sambungnya. ""Jadi, menariklah MotoGP Mandalika tahun ini. Semua menunggu apakah Marquez mampu naik podium di Mandalika, dan juga bagaimana kiprah pebalap Indonesia, Mario Aji dan Veda Ega Pratama."" MotoGP Mandalika 2026 akan digelar 9-11 Oktober mendatang. Troy berharap dukungan seluruh pihak terutama pemerintah agar hajatan kali ini bisa berjalan lancar dan sukses. ""Kita lihat. Jadi, saat ini memang persiapan MotoGP-nya sudah semakin baik. MotoGP-nya juga saya rasa makin positif. Dan yang paling penting, dukungan pemerintah, baik pusat maupun daerah, itu luar biasa pada kegiatan ini,"" paparnya."" ""Jadi, buat kita, ini merupakan dukungan yang luar biasa. Dan yang paling penting adalah doa dari seluruh masyarakat supaya acaranya sukses, lancar, dan aman."" Anda menyukai artikel ini Artikel disimpan",sport,https://sport.detik.com/moto-gp/d-8660139/ada-veda-ega-semoga-motogp-mandalika-lebih-ramai
65,"Hasil Sprint Race MotoGP San Marino 2026: Marquez Asapi Bezzecchi Marc Marquez tampil dominan untuk memenangi Sprint Race MotoGP San Marino 2026. Pebalap Ducati itu mengasapi duo Aprilia, Marco Bezzecchi dan Jorge Martin. Jalannya balapan Pada balapan di Misano World Circuit Marco Simoncelli, Sabtu (12/9/2026) malam WIB, Marc yang start dari posisi kedua langsung menyalip Marco Bezzecchi di tikungan pertama untuk berada di posisi terdepan. Jorge Martin yang start kelima berupaya menyelak ke posisi terdepan, tapi cuma bisa naik satu strip ke posisi keempat. Fabio Di Giannantonio sukses mempertahankan posisi ketiga selepas start. Fermin Aldeguer yang harus turun ke posisi keenam di akhir lap pertama setelah disalip Pedro Acosta. Masuk di lap ketiga, persaingan mulai panas saat Alex Marquez tiba-tiba melesat ke posisi kelima melewati Acosta dan Aldeguer. Marc masih dikuntit Bezzecchi di posisi kedua dan Di Giannantonio di posisi ketiga. Hampir setengah balapan berjalan, Marc masih memimpin balapan disusul Bezzecchi. Sementara Martin terus memburu Di Giannantonio untuk posisi ketiga. Menjelang ujung lap ketujuh, Martin akhirnya bisa menyalip Di Giannantonio dari sisi kiri luar untuk merebut posisi ketiga. Marc masih memimpin dengan selisih satu detik dari Bezzecchi. Pada lap kesembilan, Bezzecchi sukses memangkas jarak dengan Marc menjadi 0,7 detik sehingga balapan menjadi lebih sengit. Martin, Di Giannantonio, dan Alex masih berada di posisi ketiga sampai kelima untuk berebut podium terakhir. Menyadari Bezzecchi mengintainya, Marc melajukan motornya lebih kencang di sisa tiga lap untuk melebarkan jarak yang sudah mencapai 0,592 detik. Bezzecchi sendiri berjarak lebih dari satu detik atas Martin di posisi ketiga. Di lap ke-12, Marc membuat jarak sedikit menjauh menjadi 0,812 detik atas Bezzecchi sebelum di atas satu detik pada lap terakhir. Marc akhirnya jadi pebalap pertama yang melintasi garis finis disusul Bezzecchi dan Martin. Di Giannantonio dan Alex Marquez melengkapi posisi lima besar. Acosta, Fernandez, Aldeguer, Luca Marini, dan Johann Zarco di posisi keenam hingga kesepuluh. Hasil Sprint Race MotoGP San Marino 2026 Anda menyukai artikel ini Artikel disimpan",sport,https://sport.detik.com/moto-gp/d-8660193/hasil-sprint-race-motogp-san-marino-2026-marquez-asapi-bezzecchi
66,"Hasil Kualifikasi Moto3 San Marino: Veda Ega Start ke-16 Hasil kualifikasi Moto3 San Marino sudah bisa dilihat. Rider Indonesia, Veda Ega Pratama, menempati posisi start ke-16. Dalam sesi kualifikasi Moto3 San Marino, Sabtu (12/9/2026) malam WIB, David Almansa yang menjadi rider tercepat. Pebalap tim Intact GP itu mencatatkan waktu satu menit 40,612 detik. Melengkapi front row ada Brian Uriarte dan Joel Kelso. Baris kedua posisi start diisi oleh Valentin Perrone, Maximo Quiles, dan Matteo Bertelle. Veda Ega mencatatkan waktu terbaik satu menit 42,041 detik. Pebalap Honda Team Asia itu mencatatkan waktu 1,429 detik lebih lambat dari Almansa. Di sesi kualifikasi ini, Veda Ega cuma melahap sebanyak enam lap. Rider asal Gunungkidul, Yogyakarta, itu mencatatkan top speed 210,9 kilometer/jam. Hasil Kualifikasi Moto3 San Marino 1. David Almansa - 1 Menit 40,612 detik 2. Brian Uriarte 3. Joel Kelso 4. Valentin Perrone 5. Maximo Quiles 6. Matteo Bertelle 7. Casey O'Gorman 8. Rico Salmela 9. Alvaro Cape 10. Scott Ogden 11. Adrian Fernandez 12. Ryusei Yamanaka 13. Joel Esteban 14. Marco Moelli 15. Eddie O'Shea 16. Veda Ega Pratama 17. Jesus Rios 18. Hakim Hanish 19. Marcos Uriarte 20. Adrian Cruces 21. Guido Lini 22. Zen Mitani 23. Leo Rammerstofer 24. Nicola Carraro 25. Ruche Moodley 26. David Gonzalez Anda menyukai artikel ini Artikel disimpan",sport,https://sport.detik.com/moto-gp/d-8660090/hasil-kualifikasi-moto3-san-marino-veda-ega-start-ke-16
67,"Hasil Kualifikasi MotoGP San Marino: Bezzecchi Pole, Marquez Kedua Selesai sudah Kualifikasi MotoGP San Marino 2026. Pebalap Aprilia Marco Bezzecchi meraih pole, mengungguli rider Ducati Marc Marquez. Pada sesi yang digelar di Misano World Circuit Marco Simoncelli, Sabtu (12/9/2026) sore WIB, Francesco Bagnaia gagal lolos dari Q1, sementara Raul Fernandez dan Fermin Aldeguer jadi peserta terakhir di Q2. Sempat terjadi crash di awal Q2 ketika Alex Marquez tergelincir. Marc berada di posisi terdepan di awal, sementara Bezzecchi sempat jatuh ke posisi ke-12. Mendekati empat menit waktu tersisa, Marc masih memimpin dan yellow flag keluar karena Fabio Di Giannantonio terjatuh di tikungan keempat. Bezzecchi kemudian melesat pada percobaan keduanya di kualifikasi ini untuk berada di posisi terdepan. Marc yang coba memperbaiki catatan waktu harus puas di posisi kedua dengan jarak 0,918 detik. Aldeguer melengkapi barisan terdepan karena start dari posisi ketiga. Di Giannantonio dan Jorge Martin di posisi keempat serta kelima. Luca Marini, Pedro Acosta, Franco Morbidelli, Alex, dan Fernandez di posisi keenam sampai ke-10. Alex sempat tergelincir lagi di tikungan keempat pada kesempatan kedua. Hasil Kualifikasi MotoGP San Marino 2026 Anda menyukai artikel ini Artikel disimpan",sport,https://sport.detik.com/moto-gp/d-8659903/hasil-kualifikasi-motogp-san-marino-bezzecchi-pole-marquez-kedua
